profile,workload,variant,repetition,seed,epoch_index,phase,start_operation,end_operation,operations,elapsed_nanos,throughput_ops_s,p50_latency_ns,p95_latency_ns,p99_latency_ns,maintenance_count,maintenance_nanos,controller_nanos,records_moved,leaves_touched,full_rebuilds
YCSB_VALIDATION,YCSB_A,LARS_FULL,1,214013,21,YCSB_A,210000,220000,10000,3284100,3044974.2699674186,200.0,400.0,600.0,0,0,29600,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,1,214013,22,YCSB_A,220000,230000,10000,3084000,3242542.1530479896,200.0,400.0,500.0,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,1,214013,23,YCSB_A,230000,240000,10000,2905500,3441748.408191361,200.0,400.0,500.0,0,0,30000,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,1,214013,24,YCSB_A,240000,250000,10000,2741700,3647372.0684247,200.0,300.0,400.0,0,0,44400,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,1,214013,25,YCSB_A,250000,260000,10000,3070200,3257116.8002084554,200.0,400.0,500.0,0,0,25100,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,1,214013,26,YCSB_A,260000,270000,10000,4635900,2157078.4529433334,200.0,400.0,500.0,0,0,25100,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,1,214013,27,YCSB_A,270000,280000,10000,2857400,3499685.028347449,200.0,400.0,400.0,0,0,48000,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,1,214013,28,YCSB_A,280000,290000,10000,2834300,3528208.0231450447,200.0,400.0,500.0,0,0,29400,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,1,214013,29,YCSB_A,290000,300000,10000,3153200,3171381.4537612586,200.0,400.0,700.0,0,0,23400,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,2,1664525,0,YCSB_A,0,10000,10000,9007500,1110185.9561476547,300.0,600.0,2200.0,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,2,1664525,1,YCSB_A,10000,20000,10000,5388300,1855872.9098231352,300.0,500.0,600.0,0,0,13200,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,2,1664525,2,YCSB_A,20000,30000,10000,5204300,1921488.000307438,300.0,500.0,600.0,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,2,1664525,3,YCSB_A,30000,40000,10000,5502400,1817388.7758069206,300.0,500.0,600.0,0,0,10300,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,2,1664525,4,YCSB_A,40000,50000,10000,4941000,2023881.8053025703,300.0,400.0,600.0,0,0,9300,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,2,1664525,5,YCSB_A,50000,60000,10000,4755400,2102872.523867603,300.0,400.0,600.0,0,0,21800,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,2,1664525,6,YCSB_A,60000,70000,10000,5488300,1822057.8321155913,300.0,500.0,600.0,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,2,1664525,7,YCSB_A,70000,80000,10000,3393900,2946462.7714428827,200.0,400.0,500.0,0,0,25700,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,2,1664525,8,YCSB_A,80000,90000,10000,4047900,2470416.759307295,300.0,500.0,1000.0,0,0,22400,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,2,1664525,9,YCSB_A,90000,100000,10000,4529100,2207944.183171049,300.0,600.0,900.0,0,0,27200,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,2,1664525,10,YCSB_A,100000,110000,10000,3472200,2880018.4321179655,200.0,400.0,600.0,0,0,10400,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,2,1664525,11,YCSB_A,110000,120000,10000,3596300,2780635.653310347,300.0,400.0,600.0,0,0,24900,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,2,1664525,12,YCSB_A,120000,130000,10000,3147900,3176720.988595572,200.0,400.0,500.0,0,0,8700,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,2,1664525,13,YCSB_A,130000,140000,10000,4289300,2331382.7431049356,200.0,400.0,500.0,0,0,27300,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,2,1664525,14,YCSB_A,140000,150000,10000,3498000,2858776.443682104,200.0,500.0,800.0,0,0,13000,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,2,1664525,15,YCSB_A,150000,160000,10000,3655300,2735753.5633190162,200.0,400.0,500.0,0,0,25700,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,2,1664525,16,YCSB_A,160000,170000,10000,3039700,3289798.3353620423,200.0,400.0,500.0,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,2,1664525,17,YCSB_A,170000,180000,10000,3091300,3234884.999838256,200.0,400.0,500.0,0,0,69600,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,2,1664525,18,YCSB_A,180000,190000,10000,3068500,3258921.2970506763,200.0,400.0,500.0,0,0,24600,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,2,1664525,19,YCSB_A,190000,200000,10000,3010400,3321817.6986446986,200.0,400.0,600.0,0,0,21300,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,2,1664525,20,YCSB_A,200000,210000,10000,3208000,3117206.982543641,200.0,400.0,500.0,0,0,14100,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,2,1664525,21,YCSB_A,210000,220000,10000,2850400,3508279.5397137245,200.0,400.0,500.0,0,0,16600,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,2,1664525,22,YCSB_A,220000,230000,10000,2984800,3350308.2283570087,200.0,400.0,500.0,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,2,1664525,23,YCSB_A,230000,240000,10000,3089700,3236560.1838366184,200.0,400.0,500.0,0,0,71000,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,2,1664525,24,YCSB_A,240000,250000,10000,2920400,3424188.467333242,200.0,400.0,500.0,0,0,23300,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,2,1664525,25,YCSB_A,250000,260000,10000,3268300,3059694.642474681,200.0,400.0,500.0,0,0,44100,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,2,1664525,26,YCSB_A,260000,270000,10000,5716900,1749199.7411184383,300.0,400.0,600.0,0,0,145700,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,2,1664525,27,YCSB_A,270000,280000,10000,2950200,3389600.7050369466,200.0,400.0,500.0,0,0,31400,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,2,1664525,28,YCSB_A,280000,290000,10000,8435500,1185466.1845770848,300.0,500.0,600.0,0,0,3579600,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,2,1664525,29,YCSB_A,290000,300000,10000,3245900,3080809.6367725437,200.0,400.0,500.0,0,0,42700,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,3,22695477,0,YCSB_A,0,10000,10000,8242100,1213283.0225306656,300.0,700.0,2100.0,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,3,22695477,1,YCSB_A,10000,20000,10000,5318300,1880300.0958953048,300.0,500.0,600.0,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,3,22695477,2,YCSB_A,20000,30000,10000,4884400,2047334.3706494144,300.0,400.0,600.0,0,0,11700,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,3,22695477,3,YCSB_A,30000,40000,10000,5094400,1962939.6984924623,300.0,400.0,500.0,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,3,22695477,4,YCSB_A,40000,50000,10000,4582200,2182357.819388067,300.0,400.0,500.0,0,0,18900,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,3,22695477,5,YCSB_A,50000,60000,10000,4380100,2283052.8983356543,200.0,400.0,500.0,0,0,12000,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,3,22695477,6,YCSB_A,60000,70000,10000,5323600,1878428.1313396948,300.0,500.0,600.0,0,0,7500,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,3,22695477,7,YCSB_A,70000,80000,10000,3436900,2909598.766330123,300.0,400.0,500.0,0,0,13000,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,3,22695477,8,YCSB_A,80000,90000,10000,3257500,3069838.833461243,200.0,400.0,500.0,0,0,12100,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,3,22695477,9,YCSB_A,90000,100000,10000,3813200,2622469.3171089897,300.0,500.0,800.0,0,0,27500,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,3,22695477,10,YCSB_A,100000,110000,10000,3575400,2796889.858477373,300.0,400.0,500.0,0,0,10400,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,3,22695477,11,YCSB_A,110000,120000,10000,3374100,2963753.297175543,200.0,400.0,500.0,0,0,11600,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,3,22695477,12,YCSB_A,120000,130000,10000,3287200,3042102.7013871986,200.0,400.0,500.0,0,0,25000,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,3,22695477,13,YCSB_A,130000,140000,10000,4335400,2306592.2406237028,300.0,400.0,500.0,0,0,15500,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,3,22695477,14,YCSB_A,140000,150000,10000,3417800,2925858.739540055,200.0,400.0,600.0,0,0,31200,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,3,22695477,15,YCSB_A,150000,160000,10000,3492500,2863278.453829635,300.0,400.0,600.0,0,0,0,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,3,22695477,16,YCSB_A,160000,170000,10000,3243900,3082709.0847436725,200.0,400.0,500.0,0,0,22900,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,3,22695477,17,YCSB_A,170000,180000,10000,3261400,3066167.9033543877,200.0,400.0,500.0,0,0,21500,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,3,22695477,18,YCSB_A,180000,190000,10000,3714300,2692297.3373179333,300.0,400.0,500.0,0,0,71200,0,0,0
YCSB_VALIDATION,YCSB_A,LARS_FULL,3,22695477,19,YCSB_A,190000,200000,10000,3499400,2857632.7370406357,200.0,500.0,900.0,0,0,0,0,0,0
